#id RA DEC X Y F115W F115W_err F150W F150W_err F200W F200W_err F277W F277W_err F356W F356W_err F410M F410M_err F444W F444W_err
2674 214.9514623 52.953048 1362.2666 2323.158 28.9077 0.3209 27.6081 0.0908 27.1326 0.0653 26.0949 0.0359 26.3729 0.0564 26.4787 0.0672 26.7051 0.0705
2675 214.9718966 52.967516 3577.3975 2330.1528 25.9814 0.0313 26.0312 0.0232 25.9723 0.019 25.024 0.0149 25.0348 0.0166 25.5818 0.0367 25.4951 0.0268
2676 215.0296 53.0062957 9646.21 2500.9578 28.7799 0.1145 0.0 0.0 28.6351 0.1527 26.816 0.0421 26.7126 0.0415 25.9697 0.0608 27.1122 0.0719
2677 215.0166174 52.9993069 8435.5049 2332.3716 0.0 0.0 27.8394 0.086 27.2928 0.0471 25.9094 0.0277 25.9707 0.028 25.8112 0.0556 26.4927 0.043
2678 214.9747553 52.9694991 3883.6221 2334.1299 0.0 0.0 28.871 0.1032 29.1385 0.1033 27.8717 0.1304 28.6963 0.1863 0.0 0.0 28.0211 0.1011
2679 214.9746141 52.9694431 3872.2275 2330.7737 28.0658 0.1165 27.9513 0.0974 28.0456 0.0791 26.8748 0.064 0.0 0.0 26.966 0.0708 26.5804 0.0882
2680 214.9765043 52.9678881 3819.4878 2549.2322 0.0 0.0 0.0 0.0 0.0 0.0 27.6239 0.0803 27.3237 0.1158 27.7219 0.1988 28.142 0.1592
2681 214.94605 52.9491797 772.2786 2323.8682 27.4202 0.2374 26.3798 0.0486 26.5628 0.0622 25.1016 0.0218 24.8454 0.0229 25.0743 0.0352 25.0852 0.0263
2682 214.9675149 52.9644407 3104.8447 2326.6951 26.8843 0.0448 27.1305 0.0448 26.8427 0.0408 25.6883 0.0229 25.7234 0.0293 26.3421 0.063 26.4438 0.0983
2683 214.9926366 52.9823148 5835.5264 2327.6174 0.0 0.0 25.8569 0.0469 25.9502 0.0211 24.6138 0.0108 24.5297 0.0105 24.701 0.0202 24.6521 0.0139
2684 214.9716194 52.9673772 3552.4707 2325.7361 28.3097 0.1412 28.1188 0.0693 28.0022 0.0737 26.322 0.0614 27.0389 0.0815 27.2022 0.0907 26.3882 0.048
2685 214.9627486 52.9610722 2588.729 2324.6372 27.7496 0.0991 27.4363 0.0505 26.9376 0.0435 25.5803 0.0275 25.6717 0.026 25.6825 0.0443 25.6525 0.0576
2686 215.027555 53.0071381 9628.4346 2327.9663 0.0 0.0 0.0 0.0 0.0 0.0 26.0581 0.0498 26.4905 0.0534 27.8658 0.1016 26.5252 0.0683
2687 214.9722462 52.9677623 3615.1843 2330.3484 0.0 0.0 28.9214 0.1042 28.0933 0.0798 27.3013 0.0782 27.3946 0.0818 0.0 0.0 27.9034 0.0792
2688 214.9668316 52.9639518 3030.323 2326.8608 0.0 0.0 0.0 0.0 27.8142 0.0593 26.7497 0.0537 27.2792 0.0564 26.5089 0.0556 27.3462 0.0715
2689 215.0041492 52.9906548 7100.0112 2316.3176 0.0 0.0 0.0 0.0 28.4562 0.0878 26.5066 0.0654 0.0 0.0 26.0115 0.0968 26.0193 0.0659
2690 214.9476894 52.9505789 971.2571 2306.5364 24.118 0.0124 23.6964 0.0055 23.6012 0.0047 22.346 0.0027 22.241 0.0024 22.1674 0.0035 22.2608 0.003
2691 215.0241388 53.0048634 9271.0957 2316.4668 0.0 0.0 26.8681 0.0838 26.8639 0.0481 25.5341 0.0195 25.3854 0.0179 25.4031 0.0492 25.5528 0.0293
2692 214.9565742 52.9567287 1921.8997 2320.385 27.9953 0.1192 28.5072 0.0913 0.0 0.0 27.1801 0.0798 26.6769 0.0444 0.0 0.0 26.7289 0.0844
2693 215.0266008 53.0066614 9542.7354 2312.8037 0.0 0.0 25.5491 0.0312 25.698 0.0241 24.3125 0.0093 24.4682 0.01 24.7165 0.0242 24.4558 0.0143
2694 214.9630496 52.961398 2631.3884 2316.2625 0.0 0.0 28.1046 0.0952 28.0584 0.0582 27.1732 0.0553 26.5463 0.054 26.2177 0.0521 26.504 0.0492
2695 214.9460337 52.9495644 805.8122 2294.0354 0.0 0.0 0.0 0.0 24.6387 0.0153 23.3818 0.008 23.4979 0.0103 23.6668 0.0197 23.5882 0.0113
2696 214.945439 52.9495694 779.2916 2261.7446 0.0 0.0 24.9386 0.0231 25.0611 0.0198 23.4309 0.0121 23.3026 0.0107 23.443 0.0184 23.7894 0.0136
2697 215.0000834 52.9877341 6655.6562 2318.4897 0.0 0.0 27.8134 0.1306 28.685 0.0933 27.0343 0.0494 26.5547 0.0398 27.2657 0.0899 27.9054 0.0792
2698 214.9722776 52.9679975 3637.5537 2314.3262 28.3102 0.1074 28.6104 0.091 28.8447 0.0893 27.4912 0.0596 27.6937 0.0724 27.6533 0.0841 27.4765 0.0769
2699 215.0282937 53.0077279 9714.416 2323.0671 0.0 0.0 0.0 0.0 0.0 0.0 26.5323 0.0455 26.5978 0.0516 26.8853 0.1074 26.0718 0.0779
2700 215.0095692 52.9945574 7693.167 2312.6809 0.0 0.0 0.0 0.0 0.0 0.0 24.7425 0.0141 24.9604 0.0174 25.1685 0.0308 25.2112 0.025
2701 214.9540641 52.9551385 1666.449 2305.4104 25.7926 0.0284 25.6632 0.0157 25.4415 0.0132 24.1153 0.0074 24.3181 0.0087 24.5795 0.0174 24.7388 0.0175
2702 215.0075053 52.9930971 7469.5962 2312.1355 0.0 0.0 0.0 0.0 27.911 0.1008 25.2062 0.0151 25.9412 0.0255 26.1449 0.0503 26.8163 0.0505
2703 214.9429985 52.9471645 454.3969 2311.7585 28.5215 0.2809 28.7464 0.1106 28.7765 0.1337 27.0437 0.1121 26.0522 0.0943 27.3983 0.113 27.8966 0.1881
2704 215.0152894 52.9986409 8316.0117 2311.4231 0.0 0.0 0.0 0.0 0.0 0.0 26.5633 0.0437 27.0173 0.0499 26.3636 0.0575 27.4597 0.0693
2705 214.9469721 52.9489996 798.0577 2386.9048 26.3672 0.0307 26.0405 0.021 25.8903 0.0195 24.5073 0.0093 24.3871 0.0082 24.4056 0.0165 24.7148 0.015
2706 214.9922096 52.9821337 5800.0454 2318.3621 0.0 0.0 27.8281 0.143 28.7803 0.1029 26.9117 0.0619 27.4237 0.0861 27.0753 0.1366 27.0335 0.0623
2707 214.9744082 52.9694544 3863.8977 2318.8816 0.0 0.0 27.9852 0.092 28.3611 0.0893 26.5436 0.0693 0.0 0.0 27.1316 0.1255 26.5899 0.0996
2708 214.9499195 52.952064 1204.6621 2314.4358 0.0 0.0 0.0 0.0 0.0 0.0 27.5783 0.0946 28.3759 0.1648 27.8444 0.0919 27.6373 0.1174
2709 215.0199746 53.0020583 8832.6133 2304.8511 0.0 0.0 25.8054 0.092 0.0 0.0 25.8873 0.0492 26.1293 0.0339 27.3205 0.1389 26.4003 0.0627
2710 214.962016 52.96033 2489.4121 2341.2134 0.0 0.0 26.5839 0.0454 26.2809 0.0545 25.8988 0.0336 26.1163 0.0335 25.873 0.0603 26.5372 0.0632
2711 214.9709985 52.9671721 3506.0439 2307.8784 0.0 0.0 0.0 0.0 28.8434 0.1099 26.1561 0.0522 28.5149 0.2231 27.7835 0.1635 27.5476 0.0949
2712 215.0086396 52.9939975 7601.1724 2305.0649 0.0 0.0 0.0 0.0 26.9068 0.0485 25.2695 0.0155 25.6454 0.0195 25.7074 0.0375 26.2253 0.0375
2713 215.0288813 53.0083852 9799.5566 2304.9922 0.0 0.0 0.0 0.0 0.0 0.0 27.6365 0.0704 27.7354 0.119 27.0733 0.0885 27.9079 0.1238
2714 215.0066047 52.9926225 7386.5078 2299.6392 0.0 0.0 0.0 0.0 27.7043 0.0962 25.7327 0.0256 25.9713 0.0279 25.9895 0.0637 26.4989 0.0507
2715 214.9447505 52.9484686 650.0118 2307.6414 27.4462 0.1244 26.7102 0.0339 25.9986 0.0302 24.6676 0.0126 24.6369 0.0125 24.7409 0.0188 24.6345 0.0145
2716 214.9707907 52.9670878 3489.1189 2303.0791 27.8579 0.1331 0.0 0.0 28.6997 0.0891 26.8085 0.0492 27.2485 0.0661 0.0 0.0 27.6496 0.1096
2717 214.9724162 52.9683003 3670.7996 2298.9561 28.3852 0.2578 0.0 0.0 28.7872 0.0897 27.4775 0.0686 27.1442 0.0843 0.0 0.0 27.4391 0.084
2718 214.9574502 52.9577164 2049.5933 2293.0347 26.664 0.1002 26.6665 0.0618 26.3477 0.0549 25.6603 0.0243 25.6561 0.0251 25.5613 0.0397 25.7248 0.0324
2719 214.9420994 52.9463592 341.8933 2324.1057 0.0 0.0 22.3646 0.0064 21.5111 0.0023 19.7354 0.0006 19.1642 0.0006 19.0628 0.0007 19.017 0.0006
2720 215.0022164 52.9900402 6957.6655 2259.0571 0.0 0.0 0.0 0.0 0.0 0.0 19.1511 0.0004 19.3569 0.0004 19.6505 0.0008 19.8165 0.0007
2721 214.9603604 52.9586586 2265.4827 2378.2295 26.1312 0.064 27.5383 0.0686 27.0049 0.0436 25.3503 0.0191 25.518 0.0221 25.2167 0.0309 25.3595 0.0321
2722 214.9931287 52.9831062 5928.2944 2294.3794 0.0 0.0 0.0 0.0 0.0 0.0 26.5538 0.0423 27.2442 0.0585 26.7114 0.0629 27.2384 0.0634
2723 214.963731 52.9622329 2736.6428 2289.9617 28.2149 0.0777 28.0707 0.0616 26.9464 0.0377 25.5451 0.0231 26.0476 0.0327 25.7013 0.0341 25.6905 0.0316
2724 214.9524511 52.9541701 1507.0479 2291.7529 27.1633 0.1495 27.5252 0.0605 27.4403 0.0654 25.7485 0.0287 26.1855 0.0461 25.8564 0.044 25.7576 0.0346
2725 214.9500966 52.9524777 1249.5404 2292.7971 27.8841 0.2121 28.2494 0.0756 27.9613 0.0999 26.5626 0.07 26.7278 0.0725 27.7301 0.1171 27.6425 0.0898
2726 215.0257575 53.0063896 9480.3105 2288.1294 0.0 0.0 0.0 0.0 0.0 0.0 27.2588 0.0797 27.4312 0.1122 27.662 0.1315 27.1688 0.0933
2727 215.0044523 52.9912122 7163.376 2290.5615 0.0 0.0 0.0 0.0 0.0 0.0 27.3291 0.1015 25.9623 0.0524 27.9014 0.1862 27.4765 0.1108
2728 214.9469415 52.9503662 918.3948 2282.4109 26.1614 0.1004 27.1278 0.0723 26.8189 0.0614 25.1629 0.0399 25.2406 0.0312 25.16 0.0418 25.4821 0.029
2729 215.0162526 52.9996221 8447.0156 2289.0801 0.0 0.0 0.0 0.0 0.0 0.0 26.6826 0.0778 27.2521 0.0954 27.9204 0.2023 27.6069 0.0952
2730 215.0199479 53.002503 8870.9834 2269.9099 0.0 0.0 0.0 0.0 0.0 0.0 23.4858 0.0065 23.4548 0.0054 23.526 0.0105 23.5182 0.008
2731 215.0283487 53.0091134 9840.2031 2221.5967 22.2113 0.0042 21.4803 0.002 20.7648 0.0018 18.895 0.0003 18.5899 0.0002 18.556 0.0003 18.4846 0.0002
2732 215.015754 52.9994112 8405.6396 2278.2607 0.0 0.0 0.0 0.0 0.0 0.0 24.9261 0.0176 25.1514 0.0266 25.043 0.0388 25.2529 0.0228
2733 214.949315 52.9519162 1164.0867 2293.1155 27.2695 0.1414 28.2033 0.0787 28.1968 0.1418 26.8565 0.0498 26.7327 0.0813 0.0 0.0 26.8109 0.0939
2734 214.9451119 52.9491722 729.0748 2274.0862 27.1678 0.1692 26.6414 0.0388 26.7186 0.0407 26.275 0.0365 26.3349 0.0718 26.345 0.0625 26.1936 0.0435
2735 215.029889 53.0094593 9940.8271 2278.0027 0.0 0.0 0.0 0.0 0.0 0.0 26.795 0.1598 26.9695 0.105 26.9382 0.0888 26.2066 0.0982
2736 214.9719399 52.9687058 3685.3064 2242.8816 0.0 0.0 23.0513 0.0072 22.7601 0.0033 21.272 0.0015 21.2327 0.0012 21.1325 0.002 21.1822 0.0016
2737 215.0065111 52.9928634 7403.7095 2276.4802 0.0 0.0 0.0 0.0 0.0 0.0 27.579 0.0666 27.4519 0.064 27.4934 0.1115 27.6064 0.0771
2738 214.9715868 52.9679013 3597.6531 2284.5254 0.0 0.0 0.0 0.0 28.3121 0.1037 27.5286 0.0972 26.5832 0.0804 27.6283 0.132 28.2652 0.0894
2739 214.967627 52.9652141 3178.8044 2274.4763 0.0 0.0 29.0958 0.1739 0.0 0.0 0.0 0.0 28.5794 0.1888 27.8124 0.1898 26.8338 0.0829
2740 214.9619011 52.9611455 2556.8237 2273.6636 28.186 0.1074 27.7407 0.0547 27.7095 0.048 26.7303 0.0427 26.926 0.0464 27.4788 0.0948 27.2272 0.0653
2741 215.0074274 52.993575 7508.605 2271.9539 0.0 0.0 0.0 0.0 0.0 0.0 27.2154 0.0791 25.6975 0.0298 26.7737 0.0715 26.8146 0.054
2742 214.9568986 52.9576535 2018.9773 2268.1746 25.7141 0.1016 27.0109 0.0871 28.068 0.1187 26.3737 0.0469 25.7159 0.0437 26.6715 0.1637 26.3035 0.0476
2743 214.9430185 52.9477109 503.982 2271.7083 25.6334 0.0802 27.445 0.0969 27.0871 0.0756 26.5314 0.0716 26.6985 0.0893 26.9961 0.1236 27.3988 0.1201
2744 215.009194 52.9949284 7709.1738 2264.6353 0.0 0.0 0.0 0.0 0.0 0.0 25.0942 0.0193 25.1894 0.025 26.167 0.0712 25.9812 0.0462
2745 214.9586668 52.9592046 2237.3076 2246.2659 0.0 0.0 22.4615 0.0051 22.3075 0.0028 21.1321 0.0015 21.5744 0.0021 21.6945 0.0038 21.8772 0.0032
2746 214.9471282 52.9507061 957.1398 2266.8474 27.0431 0.1599 26.7752 0.0593 27.1446 0.0378 26.3244 0.0334 26.5817 0.0614 27.1745 0.0886 27.2393 0.0771
2747 214.9770941 52.9721148 4222.5864 2262.5745 26.1268 0.0568 26.3328 0.0634 26.8368 0.0351 25.2459 0.0152 25.234 0.0154 25.2594 0.0364 25.489 0.0245
2748 214.9712052 52.9678733 3577.8545 2266.1682 27.4206 0.1083 27.6845 0.0813 28.3445 0.1127 26.9044 0.0644 26.4863 0.051 25.6993 0.0641 27.6473 0.0714
2749 214.9622379 52.9614891 2602.6968 2265.864 0.0 0.0 0.0 0.0 0.0 0.0 28.1268 0.0906 28.4989 0.1334 27.353 0.0861 27.7742 0.0899
2750 214.9756115 52.9710304 4058.7974 2264.7373 23.991 0.0111 23.3186 0.005 23.1777 0.0028 21.8213 0.0013 21.7087 0.0012 21.6527 0.0017 21.7205 0.0014
2751 215.0138792 52.9983064 8222.2949 2261.0884 0.0 0.0 0.0 0.0 0.0 0.0 26.3166 0.0317 26.5379 0.0333 26.6022 0.0558 25.594 0.0484
2752 214.9468418 52.9506016 934.8443 2259.3411 28.2491 0.5233 27.7897 0.1437 27.9816 0.079 26.6242 0.0827 26.2932 0.0749 25.7922 0.0632 26.1162 0.066
2753 215.0270032 53.0076728 9650.9932 2258.1213 0.0 0.0 0.0 0.0 0.0 0.0 25.321 0.0327 24.8635 0.0254 25.0932 0.0339 24.8837 0.0321
2754 215.0230234 53.0046047 9197.4883 2276.2317 0.0 0.0 0.0 0.0 0.0 0.0 25.7556 0.0351 25.6055 0.0255 26.0659 0.0629 26.7434 0.0705
2755 214.9704536 52.9673829 3500.114 2262.7812 27.9798 0.1617 27.4433 0.0721 27.1335 0.0403 26.2076 0.0331 26.0763 0.031 25.7103 0.0401 26.6091 0.0514
2756 214.9957235 52.9836905 6097.9805 2389.4397 27.875 0.1298 28.9979 0.1237 27.5165 0.0506 27.0912 0.0494 27.1827 0.0814 27.5502 0.1524 27.2611 0.083
2757 214.9747563 52.9705255 3975.0581 2256.8979 25.7169 0.049 27.0307 0.0804 27.0596 0.0441 25.754 0.0234 25.5388 0.0352 25.6434 0.0548 25.9746 0.0309
2758 215.0068215 52.9933831 7464.042 2253.9514 0.0 0.0 0.0 0.0 0.0 0.0 24.6079 0.0101 24.8885 0.0113 25.1483 0.0221 24.8929 0.0155
2759 214.9760061 52.9714424 4113.374 2254.8765 0.0 0.0 26.7477 0.0811 27.1655 0.0418 25.7833 0.0412 26.2662 0.0561 27.1326 0.1364 26.4266 0.0386
2760 214.9707924 52.9674738 3523.5664 2274.1089 27.7741 0.1345 28.0728 0.1075 27.4734 0.0589 25.9448 0.0339 25.5092 0.0325 26.2384 0.0676 26.468 0.0481
2761 214.9919568 52.9827915 5847.1421 2255.2715 0.0 0.0 0.0 0.0 0.0 0.0 25.4695 0.0182 25.2347 0.0224 25.0769 0.0432 25.3563 0.0311
2762 214.9998009 52.9886077 6720.6079 2237.5366 0.0 0.0 0.0 0.0 0.0 0.0 19.4876 0.0006 19.3365 0.0005 19.3167 0.0006 19.3332 0.0006
2763 215.0175879 53.0010317 8633.0225 2254.385 28.0689 0.0985 0.0 0.0 0.0 0.0 25.4989 0.0212 25.8201 0.0237 26.3806 0.0522 26.495 0.05
2764 214.9568715 52.9577618 2027.3981 2258.5642 25.7141 0.1016 0.0 0.0 28.068 0.1187 26.3737 0.0469 25.7159 0.0437 26.6715 0.1637 27.7144 0.1154
2765 215.0073883 52.9936686 7515.1646 2262.8057 0.0 0.0 0.0 0.0 0.0 0.0 25.8368 0.0221 25.6975 0.0298 26.7737 0.0715 26.5924 0.0721
2766 214.9959063 52.9854983 6267.2026 2263.0608 0.0 0.0 0.0 0.0 0.0 0.0 25.9226 0.0454 25.5815 0.0342 26.7399 0.0926 26.0073 0.0461
2767 214.9929153 52.9834559 5949.7495 2256.6047 0.0 0.0 0.0 0.0 0.0 0.0 27.0854 0.0541 26.7018 0.0593 26.5487 0.0926 26.8725 0.107
2768 214.9690611 52.9665028 3358.5918 2254.3638 0.0 0.0 0.0 0.0 0.0 0.0 27.2921 0.1102 26.5716 0.0832 27.8872 0.2059 27.461 0.0972
2769 214.9547833 52.9560217 1777.7213 2277.5193 25.6044 0.0657 25.2675 0.0259 25.497 0.0227 24.4921 0.0161 24.7218 0.0187 25.5021 0.0418 25.1357 0.0299
2770 215.0199367 53.0027498 8892.4385 2250.7161 0.0 0.0 0.0 0.0 0.0 0.0 26.6923 0.0855 26.3711 0.0641 26.9936 0.1389 26.8792 0.105
2771 214.9444971 52.9490491 690.2316 2250.3535 25.3069 0.0633 28.4346 0.1425 27.9706 0.0642 25.85 0.0294 26.1483 0.0349 25.909 0.055 26.4295 0.0476
2772 215.0059776 52.9924361 7341.4834 2280.0815 0.0 0.0 0.0 0.0 27.7167 0.0643 26.5838 0.0463 26.2339 0.0507 27.4637 0.0966 27.3363 0.0924
2773 215.0191943 53.0022429 8813.665 2249.1492 0.0 0.0 0.0 0.0 0.0 0.0 26.7133 0.1076 26.7108 0.0693 26.8625 0.106 26.8229 0.0929
2774 214.9913447 52.982964 5834.7446 2209.4719 0.0 0.0 23.8718 0.0855 23.0777 0.2022 21.4281 0.0018 21.4735 0.0019 21.5257 0.0032 21.4762 0.0025
2775 214.9747486 52.9704209 3965.3962 2264.3596 0.0 0.0 0.0 0.0 29.1234 0.1238 27.3991 0.0895 25.5388 0.0352 27.5453 0.2071 27.5638 0.0763
2776 214.9772024 52.9723731 4250.4946 2248.9351 0.0 0.0 0.0 0.0 28.5325 0.174 0.0 0.0 28.0682 0.0892 26.9609 0.0882 26.7384 0.0569
2777 214.9572603 52.9583914 2101.0977 2232.0266 0.0 0.0 0.0 0.0 0.0 0.0 23.5305 0.0143 23.5889 0.0128 23.4253 0.0221 23.7626 0.014
2778 215.0223581 53.004625 9169.126 2239.0776 25.9853 0.0618 25.3123 0.0294 25.5863 0.0266 24.2275 0.0119 24.2473 0.0138 24.2828 0.0204 24.2817 0.015
2779 214.9636525 52.9629311 2795.2634 2233.1819 25.991 0.0517 25.593 0.0429 25.3007 0.0251 24.1751 0.0095 24.0847 0.0106 24.1731 0.0214 24.3053 0.0133
2780 215.02733 53.0080684 9701.0137 2245.8062 0.0 0.0 28.1742 0.1599 27.3954 0.082 28.6094 0.2542 27.8139 0.1107 28.0099 0.2185 27.6391 0.1876
2781 215.0079444 52.9947541 7636.9902 2210.8198 22.6174 0.0034 22.3466 0.003 22.2683 0.0028 20.738 0.0009 20.9319 0.001 21.3167 0.0022 21.416 0.0018
2782 214.9436168 52.9484675 598.5023 2246.8796 0.0 0.0 0.0 0.0 0.0 0.0 26.5878 0.0776 27.117 0.0842 26.4306 0.0819 27.3988 0.0963
2783 214.965176 52.9624141 2818.3135 2353.8228 26.7408 0.069 26.8697 0.0687 27.0412 0.0701 25.5578 0.022 25.7744 0.0256 25.8365 0.0554 26.4119 0.061
2784 215.0245634 53.006207 9409.9111 2237.95 0.0 0.0 26.0038 0.0585 26.8567 0.7744 25.0868 0.0438 25.4893 0.0454 0.0 0.0 25.4143 0.0692
2785 214.9640498 52.9630987 2828.2031 2241.8787 26.9099 0.0787 26.5088 0.0854 27.5736 0.1169 27.7772 0.1101 26.4229 0.0801 0.0 0.0 26.8549 0.0588
2786 214.9658103 52.9643606 3020.4138 2241.3027 26.554 0.0644 26.9445 0.0858 27.5376 0.0478 26.0416 0.0365 26.2856 0.0554 27.3452 0.0927 27.4322 0.0859
2787 214.9438308 52.948762 634.4409 2236.1987 0.0 0.0 27.4895 0.1435 27.9599 0.0688 26.1792 0.0392 26.0116 0.033 26.4698 0.0942 26.4077 0.0505
2788 214.9408259 52.9466803 312.7435 2231.5911 0.0 0.0 25.469 0.0492 25.6427 0.0156 23.728 0.0084 0.0 0.0 23.7196 0.0126 23.6888 0.0087
2789 214.997781 52.9871481 6499.0854 2239.2471 26.5744 0.0575 0.0 0.0 0.0 0.0 25.4273 0.0193 25.2373 0.0182 25.3371 0.0303 25.4935 0.0281
2790 214.9669258 52.965215 3147.0835 2236.8008 26.7898 0.0572 26.4533 0.0636 26.6279 0.0417 25.5859 0.0321 25.8529 0.0262 25.3721 0.0506 25.5083 0.0457
2791 215.0034287 52.9905204 7055.3804 2287.8391 0.0 0.0 25.7904 0.0538 27.1502 0.0455 24.5204 0.0247 24.3831 0.0185 24.6174 0.0277 24.7817 0.0251
2792 214.9697438 52.9672128 3452.7773 2237.5195 0.0 0.0 0.0 0.0 0.0 0.0 26.8497 0.0988 27.7786 0.1272 27.3764 0.1336 27.4613 0.0968
2793 214.993211 52.9838773 6000.6748 2240.7129 0.0 0.0 0.0 0.0 0.0 0.0 27.3414 0.0752 27.0114 0.0937 27.0842 0.0811 27.4165 0.11
2794 214.9691889 52.9671039 3417.9097 2215.9639 0.0 0.0 26.0095 0.0431 25.2331 0.0214 23.7075 0.0103 24.0114 0.0103 24.2803 0.0199 24.2721 0.0193
2795 214.9756724 52.9694832 3923.7917 2384.5071 25.2833 0.0184 25.2685 0.0174 25.1478 0.0122 24.0306 0.0074 24.0829 0.0072 24.1015 0.0124 24.3263 0.012
2796 214.9656575 52.9643513 3012.6536 2233.8042 0.0 0.0 26.567 0.1229 27.6535 0.0768 26.0416 0.0365 26.1732 0.0592 26.798 0.1558 26.9266 0.0736
2797 215.014781 52.9992998 8351.6006 2234.5469 0.0 0.0 0.0 0.0 0.0 0.0 27.0915 0.112 26.7437 0.0943 27.079 0.1198 27.13 0.1175
2798 215.009028 52.9954125 7744.7324 2219.269 23.5035 0.0143 25.0825 0.9271 22.6652 0.0034 22.5 0.0025 22.5244 0.0023 22.7416 0.0047 22.794 0.0041
2799 214.9701476 52.9676063 3506.1289 2229.55 0.0 0.0 28.1114 0.0971 28.2006 0.075 26.5696 0.052 26.6276 0.0544 26.9288 0.0725 26.4076 0.044
2800 215.013258 52.998303 8193.8203 2228.0708 0.0 0.0 27.6254 0.078 27.895 0.0688 25.7918 0.0411 25.6241 0.0326 25.7726 0.044 25.6193 0.0659
2801 214.9457873 52.950223 853.2966 2231.2454 0.0 0.0 27.044 0.111 27.9945 0.0738 25.6844 0.0423 25.6836 0.0458 25.7168 0.0991 26.1021 0.0488
2802 214.9747428 52.970852 4003.5215 2231.5874 0.0 0.0 0.0 0.0 27.5984 0.0778 26.0792 0.0474 26.6765 0.0663 25.5061 0.0455 26.6236 0.0627
2803 214.9725292 52.9693043 3765.3235 2229.4224 0.0 0.0 27.4568 0.0797 27.0639 0.059 25.9233 0.0459 25.9688 0.0377 26.1165 0.0797 26.1798 0.0458
2804 215.0208184 53.0036099 9008.9639 2233.1189 28.0783 0.2619 27.2703 0.1044 27.4772 0.0759 27.2132 0.0776 26.4142 0.0447 27.3857 0.0848 27.3121 0.113
2805 214.998607 52.9879121 6604.5513 2225.9592 26.3631 0.0708 25.9167 0.0405 0.0 0.0 25.7701 0.0417 25.6561 0.0464 25.6967 0.0707 25.6006 0.0572
2806 214.9763346 52.971819 4161.8022 2244.1262 0.0 0.0 28.0351 0.1602 0.0 0.0 0.0 0.0 27.9703 0.2224 27.511 0.2225 27.7647 0.1335
2807 214.9633556 52.962771 2767.5376 2229.3096 0.0 0.0 26.9428 0.1064 27.3646 0.0698 26.5418 0.0509 26.0436 0.0438 0.0 0.0 26.1205 0.0562
2808 214.9442278 52.9498269 747.2967 2177.3638 0.0 0.0 22.8525 0.0097 22.7015 0.0059 21.1729 0.0013 20.8211 0.0014 20.8394 0.0022 20.8761 0.0018
2809 214.9688212 52.9667556 3370.2229 2222.4663 0.0 0.0 26.0181 0.0442 25.7537 0.0217 24.6352 0.013 24.5813 0.013 24.6336 0.02 24.6315 0.0151
2810 215.0008312 52.9895619 6852.2681 2220.8652 26.5655 0.0751 26.0644 0.0471 0.0 0.0 26.6314 0.0489 26.3134 0.061 27.2775 0.1025 26.0772 0.0739
2811 214.9473476 52.9514696 1035.0909 2221.1602 0.0 0.0 26.6151 0.1029 27.3003 0.0527 26.0884 0.0341 26.2424 0.0327 26.3959 0.1009 25.8028 0.0352
2812 215.0256299 53.0072434 9550.5029 2216.949 25.5793 0.0257 25.6713 0.018 25.5186 0.0228 24.0777 0.0072 23.9255 0.0075 24.0233 0.0153 24.4988 0.012
2813 215.0036168 52.9915926 7159.3481 2217.1472 26.6394 0.0665 26.7384 0.0557 27.1808 0.0445 25.6484 0.0239 25.8959 0.025 25.8811 0.0416 25.5953 0.0479
2814 214.9727011 52.9695724 3796.991 2218.4512 0.0 0.0 26.2625 0.04 25.7531 0.0265 24.644 0.0164 24.8873 0.0139 24.7595 0.028 25.0462 0.0201
2815 214.9725024 52.969625 3792.6648 2203.8396 0.0 0.0 26.7043 0.0779 26.7496 0.0496 24.3948 0.0093 25.4603 0.0185 24.4917 0.0215 24.9432 0.0193
2816 214.9429552 52.9474174 474.968 2290.4004 28.3716 0.3597 0.0 0.0 0.0 0.0 27.2978 0.0637 27.9942 0.2148 0.0 0.0 27.6386 0.1493
2817 214.9493192 52.9518367 1157.1979 2299.3298 27.2695 0.1414 28.2033 0.0787 28.1968 0.1418 26.8565 0.0498 26.7327 0.0813 0.0 0.0 27.4095 0.1148
2818 214.9764711 52.9719126 4176.3276 2244.3967 0.0 0.0 0.0 0.0 27.8771 0.0926 28.8624 1.0771 27.5538 0.2385 28.466 0.4119 27.1155 0.0693
2819 214.9652099 52.9642993 2987.729 2213.7102 0.0 0.0 27.8538 0.1134 27.1986 0.0497 25.1959 0.0317 25.7305 0.0402 25.7932 0.1237 25.2673 0.0613
2820 215.0168042 53.0001888 8522.4648 2275.9272 0.0 0.0 0.0 0.0 0.0 0.0 26.1551 0.0342 25.8352 0.0293 26.5936 0.0598 26.1116 0.0397
2821 215.0261999 53.0085323 9691.0459 2150.3384 24.0801 0.0146 23.213 0.0058 22.7785 0.0032 21.1544 0.0013 20.8964 0.001 20.8286 0.0015 20.847 0.0012
2822 215.0214622 53.0042574 9095.7832 2218.8022 27.8629 0.1563 0.0 0.0 0.0 0.0 28.1939 0.1304 27.734 0.1265 27.1328 0.107 28.2194 0.1069
2823 214.9458484 52.9506149 890.9758 2205.0251 0.0 0.0 26.8387 0.0762 25.5954 0.0263 23.6618 0.0091 23.5426 0.0083 23.4621 0.0114 23.5591 0.0095
